Lat,Long,Type,Count,State
42.705929727547,23.3311917076204,1100,1,ДОБРО,
42.7059941911348,23.3316052752931,1100,1,ДОБРО,
42.725028891444,23.3305478106939,110,2,ДОБРО,
42.7274704039935,23.3415839264323,110,1,ДОБРО,
42.7225644401644,23.3298133689109,110,1,ДОБРО,
42.7060517131618,23.3320173262622,1100,2,ДОБРО,
42.7250081873924,23.3308191983618,110,1,ДОБРО,
42.7223244962904,23.3300231876714,110,1,ДОБРО,
42.705999339616,23.3284070749612,1100,1,ДОБРО,
42.7051837831758,23.3320076620876,1100,1,ДОБРО,
42.7250263677226,23.3321411287022,110,2,ДОБРО,
42.7240422898486,23.3368310935821,110,2,ДОБРО,
42.7154904618804,23.3028846971457,1100,3,ДОБРО,
42.7051216441649,23.3313539278751,1100,1,ДОБРО,
42.7113954704718,23.3011798959748,1100,2,ДОБРО,
42.7399418427957,23.3446860098818,110,2,ДОБРО,
42.7220620627465,23.3321621423144,110,1,ДОБРО,
42.7281382601455,23.3436399652054,110,1,ДОБРО,
42.7120133853713,23.3113607543805,1100,2,ДОБРО,
42.7142121866123,23.3471643573926,110,1,ДОБРО,
42.7428909850868,23.3459156647799,240,1,ДОБРО,
42.7270986082135,23.3361788850458,110,2,ДОБРО,
42.7050073890123,23.3305061053511,1100,2,ДОБРО,
42.7048514804672,23.3277241393887,1100,2,ДОБРО,
42.7201469684874,23.3380063622677,110,1,ДОБРО,
42.7345563371316,23.3406978878251,110,2,ДОБРО,
42.7174302221499,23.3430052642283,110,2,ДОБРО,
42.7141846810261,23.3496322197695,110,2,ДОБРО,
42.7249069300697,23.3460437357051,110,2,ДОБРО,
42.7054598424357,23.3288648875151,1100,1,ДОБРО,
42.7200778324212,23.3382284919681,110,1,ДОБРО,
42.7250461027698,23.3347296705379,240,1,ДОБРО,
42.7239588280051,23.339749498375,110,1,ДОБРО,
42.7086178631877,23.30981805136,1100,2,ДОБРО,
42.7248851479772,23.3441185316329,110,3,ДОБРО,
42.74573908396,23.3490564828456,110,2,ДОБРО,
42.7156952928589,23.3512165793182,110,1,ДОБРО,
42.704835891856,23.3291702888806,1100,1,ДОБРО,
42.7255874140014,23.3444892357385,110,2,ДОБРО,
42.7054841904,23.3285049852954,1100,1,ДОБРО,
